"row_id","heart_disease_mortality_per_100k","metro_ruccs","population_ruccs","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","demo__pct_nonwhite","pure_population","metro_adjacency"
1467,258,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.621,0.03,0.346,0.176,0.506,0.239,0.224,0.156530409,0.354935194,0.292123629,0.196410768,14,8,0.317,NA,0.133,0.089,0.348,12,NA,2330,2380,"a",0.215,"< 2,500","nonadjacent"
2088,259,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Manufacturing-dependent",0.502,0.045,0.233,0.096,0.502,0.254,0.156,0.156746032,0.405753968,0.258928571,0.178571429,12,10,0.313,0.204,0.101,0.068,0.283,13,20.05,2640,1560,"b",0.111,"2,500 - <20,000","adjacent"
501,260,"Metro","Metro <250k","2","Nonspecialized",0.548,0.044,0.146,0.069,0.509,0.218,0.178,0.124248497,0.417835671,0.234468938,0.223446894,10,10,0.275,0.206,0.119,0.071,0.243,13,18.29,3509,1739,"b",0.087,"< 250,000","metro"
295,277,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.494,0.042,0.211,0.056,0.509,0.248,0.107,0.089478859,0.30186824,0.32546706,0.283185841,13,7,0.291,0.181,0.101,0.083,0.277,12,14.82,2710,2010,"a",0.181,"250,000 - 1,000,000","metro"
2741,215,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Nonspecialized",0.572,0.025,0.119,0.056,0.508,0.239,0.163,0.059464817,0.274529237,0.426164519,0.239841427,12,7,0.272,0.182,0.075,0.078,0.242,14,24.18,2520,2009,"a",0.105,"2,500 - <20,000","nonadjacent"
5098,221,"Metro","Metro > 1 million","1","Nonspecialized",0.535,0.069,0.231,0.061,0.505,0.207,0.119,0.100300903,0.176529589,0.313941825,0.409227683,12,7,0.22,0.145,0.073,0.08,0.16,10,6.2,1179,779,"b",0.254,"> 1,000,000","metro"
4989,307,"Metro","Metro <250k","2","Nonspecialized",0.44,0.084,0.188,0.046,0.512,0.216,0.176,0.162189055,0.341293532,0.309452736,0.187064677,11,13,0.335,0.294,0.152,0.106,0.323,13,18.94,2469,1809,"a",0.198,"< 250,000","metro"
3961,280,"Metro","Metro <250k","2","Nonspecialized",0.452,0.065,0.166,0.055,0.495,0.213,0.17,0.120408163,0.412244898,0.310204082,0.157142857,12,11,0.312,0.25,0.106,0.091,0.285,14,8.71,1639,2120,"b",0.106,"< 250,000","metro"
1078,344,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.451,0.063,0.138,0.05,0.495,0.235,0.17,0.158634538,0.365461847,0.312248996,0.163654618,13,11,0.273,0.309,0.095,0.073,0.233,11,8.44,1599,1609,"a",0.161,">20,000","adjacent"
3127,263,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.435,0.038,0.231,0.088,0.537,0.226,0.163,0.160282258,0.469758065,0.257056452,0.112903226,13,11,0.307,0.282,0.114,0.081,0.298,10,17.81,3660,1420,"a",0.1,"2,500 - <20,000","adjacent"
3990,381,"Nonmetro","Urban 2,500-19,999 metro-adjacent","7","Nonspecialized",0.409,0.111,0.282,0.094,0.513,0.238,0.168,0.264880952,0.413690476,0.217261905,0.104166667,11,14,0.375,0.15,0.148,0.129,0.302,13,22.62,4229,2380,"b",0.574,"2,500 - <20,000","adjacent"
2401,318,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.466,0.033,0.259,0.099,0.509,0.246,0.151,0.129949239,0.358375635,0.296446701,0.215228426,16,11,0.329,0.232,0.115,0.071,0.303,10,20.73,1799,1630,"b",0.158,">20,000","nonadjacent"
696,361,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Mining-dependent",0.428,0.079,0.215,0.039,0.507,0.199,0.188,0.135874878,0.490713587,0.234604106,0.138807429,12,13,0.356,0.234,0.116,0.111,0.343,13,27.87,4110,1480,"a",0.022,"2,500 - <20,000","nonadjacent"
2439,284,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Nonspecialized",0.449,0.055,0.227,0.103,0.501,0.314,0.156,0.09264854,0.331319235,0.406847936,0.16918429,15,11,0.295,0.137,0.083,0.087,0.227,11,18.44,1399,1899,"b",0.069,"2,500 - <20,000","nonadjacent"
2762,351,"Nonmetro","Rural metro-adjacent","7","Nonspecialized",0.336,0.096,0.267,0.094,0.518,0.222,0.181,0.246276068,0.360476663,0.279046673,0.114200596,10,11,0.326,0.2,0.14,0.103,0.31,13,21.84,8460,NA,"a",0.408,"< 2,500","adjacent"
4747,188,"Metro","Metro <250k","2","Federal/State government-dependent",0.499,0.043,0.144,0.061,0.521,0.207,0.156,0.088408644,0.180746562,0.212180747,0.518664047,11,8,0.246,0.119,0.096,0.073,0.195,13,9.06,1129,730,"a",0.205,"< 250,000","metro"
614,198,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.537,0.032,0.123,0.044,0.52,0.205,0.172,0.073558648,0.311133201,0.306163022,0.309145129,9,10,0.277,0.179,0.088,0.061,0.198,10,9.33,2590,1269,"a",0.038,"250,000 - 1,000,000","metro"
6076,297,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Federal/State government-dependent",0.368,0.113,0.213,0.087,0.529,0.231,0.156,0.157842158,0.451548452,0.233766234,0.156843157,11,12,0.306,0.193,0.12,0.118,0.281,13,22.52,7070,2650,"b",0.307,"2,500 - <20,000","adjacent"
2043,307,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.442,0.065,0.187,0.074,0.52,0.211,0.186,0.115927419,0.454637097,0.26108871,0.168346774,10,12,0.341,0.244,0.108,0.086,0.312,14,13.03,1959,1919,"a",0.1,"250,000 - 1,000,000","metro"
2740,274,"Metro","Metro > 1 million","1","Nonspecialized",0.517,0.069,0.121,0.052,0.52,0.19,0.187,0.064974619,0.392893401,0.278172589,0.263959391,9,12,0.286,0.166,0.111,0.081,0.268,14,13.08,1660,1309,"b",0.033,"> 1,000,000","metro"
2562,242,"Metro","Metro <250k","2","Nonspecialized",0.566,0.036,0.082,0.03,0.511,0.223,0.186,0.050709939,0.334685598,0.330628803,0.283975659,11,9,0.302,0.126,0.094,0.064,0.22,11,8.25,1749,1630,"a",0.043,"< 250,000","metro"
4893,278,"Nonmetro","Urban >20,000 metro-adjacent","5","Manufacturing-dependent",0.469,0.047,0.25,0.123,0.503,0.254,0.166,0.180808081,0.401010101,0.280808081,0.137373737,12,10,0.342,0.225,0.103,0.081,0.268,13,13.19,4399,2420,"b",0.16,">20,000","adjacent"
4920,284,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.448,0.067,0.177,0.053,0.485,0.24,0.158,0.117412935,0.408955224,0.338308458,0.135323383,13,10,0.35,0.161,0.105,0.075,0.276,13,15.36,2079,1879,"b",0.063,"2,500 - <20,000","adjacent"
1788,249,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Nonspecialized",0.48,0.076,0.182,0.065,0.511,0.203,0.203,0.136546185,0.393574297,0.303212851,0.166666667,10,11,0.323,0.236,0.141,0.066,0.304,10,12.98,2269,1150,"b",0.047,"2,500 - <20,000","nonadjacent"
3197,325,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.356,0.044,0.295,0.093,0.489,0.349,0.103,0.176823177,0.337662338,0.317682318,0.167832168,20,8,0.39,0.321,0.157,0.061,0.308,10,83.68,4209,NA,"a",0.711,"< 2,500","nonadjacent"
5696,210,"Metro","Metro > 1 million","1","Nonspecialized",0.558,0.048,0.226,0.1,0.505,0.221,0.102,0.132075472,0.174776564,0.240317776,0.452830189,14,6,0.18,0.198,0.056,0.099,0.136,13,9.56,1560,839,"b",0.457,"> 1,000,000","metro"
5253,307,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.516,0.063,0.222,0.062,0.532,0.193,0.112,0.165174129,0.228855721,0.243781095,0.362189055,13,9,0.28,0.185,0.103,0.121,0.25,12,10.83,849,1009,"b",0.599,"> 1,000,000","metro"
3109,313,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.424,0.097,0.281,0.065,0.51,0.228,0.169,0.198609732,0.463753724,0.236345581,0.101290963,11,9,0.393,0.214,0.169,0.09,0.343,11,29.62,10869,3689,"a",0.546,"250,000 - 1,000,000","metro"
5809,218,"Nonmetro","Rural metro-adjacent","6","Farm-dependent",0.546,0.038,0.185,0.088,0.513,0.21,0.241,0.114026236,0.361251261,0.347124117,0.177598385,12,11,0.327,0.139,0.093,0.056,0.27,9,30.34,5740,1460,"a",0.048,"< 2,500","adjacent"
407,313,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.456,0.047,0.237,0.104,0.492,0.279,0.146,0.147263682,0.4039801,0.298507463,0.150248756,15,9,0.327,0.178,0.119,0.057,0.281,10,19.51,3639,6050,"a",0.05,"250,000 - 1,000,000","metro"
4161,266,"Nonmetro","Urban 2,500-19,999 metro-adjacent","3","Nonspecialized",0.549,0.05,0.147,0.054,0.501,0.255,0.15,0.073146293,0.361723447,0.347695391,0.21743487,12,11,0.331,0.216,0.112,0.068,0.291,8,19.42,4390,2160,"b",0.065,"2,500 - <20,000","adjacent"
2652,272,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Farm-dependent",0.483,0.039,0.373,0.183,0.496,0.271,0.155,0.281032771,0.334657398,0.243296922,0.14101291,15,11,0.323,NA,0.112,0.081,0.282,9,35,1850,2210,"b",0.542,"2,500 - <20,000","adjacent"
5472,336,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Manufacturing-dependent",0.475,0.058,0.218,0.056,0.499,0.229,0.183,0.169354839,0.420362903,0.276209677,0.134072581,11,13,0.347,0.223,0.135,0.091,0.299,15,31.83,3639,2609,"a",0.051,"2,500 - <20,000","adjacent"
3888,321,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Manufacturing-dependent",0.423,0.078,0.218,0.064,0.515,0.252,0.13,0.18071066,0.388832487,0.259898477,0.170558376,14,9,0.333,0.253,0.11,0.099,0.299,13,23.61,1810,2049,"b",0.064,"2,500 - <20,000","adjacent"
5819,224,"Metro","Metro > 1 million","1","Nonspecialized",0.492,0.048,0.155,0.044,0.529,0.228,0.147,0.125379171,0.205257836,0.208291203,0.46107179,11,7,0.184,0.139,0.074,0.083,0.191,11,4.05,970,709,"a",0.434,"> 1,000,000","metro"
4199,240,"Metro","Metro <250k","2","Federal/State government-dependent",0.496,0.032,0.17,0.056,0.482,0.235,0.131,0.060081466,0.323828921,0.376782077,0.239307536,11,7,0.271,0.176,0.079,0.065,0.26,11,18.17,1360,2170,"a",0.101,"< 250,000","metro"
4700,278,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.529,0.045,0.124,0.047,0.506,0.27,0.165,0.071283096,0.438900204,0.324847251,0.16496945,13,10,0.309,0.182,0.111,0.048,0.274,11,14.96,2990,2320,"a",0.022,"2,500 - <20,000","adjacent"
1900,266,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Federal/State government-dependent",0.373,0.092,0.247,0.119,0.508,0.218,0.212,0.14017769,0.25863771,0.423494571,0.17769003,8,11,0.245,NA,0.099,0.052,0.199,10,25.79,1609,3170,"b",0.215,"2,500 - <20,000","adjacent"
2481,287,"Nonmetro","Urban >20,000 metro non-adjacent","8","Federal/State government-dependent",0.452,0.064,0.158,0.027,0.502,0.159,0.134,0.078585462,0.293713163,0.28978389,0.337917485,10,9,0.286,NA,0.081,0.09,0.254,11,9.16,3040,1549,"b",0.09,">20,000","nonadjacent"
1335,215,"Metro","Metro <250k","2","Federal/State government-dependent",0.498,0.061,0.156,0.047,0.501,0.186,0.108,0.062624254,0.225646123,0.280318091,0.431411531,12,6,0.279,0.163,0.068,0.069,0.222,13,7.11,2030,1100,"b",0.278,"< 250,000","metro"
3902,233,"Nonmetro","Urban >20,000 metro non-adjacent","8","Recreation",0.439,0.069,0.249,0.087,0.517,0.168,0.24,0.113095238,0.277777778,0.371031746,0.238095238,9,12,0.29,0.238,0.128,0.062,0.176,9,12.14,1849,1770,"a",0.145,">20,000","nonadjacent"
1741,272,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Recreation",0.397,0.098,0.223,0.087,0.513,0.153,0.3,0.091188525,0.275614754,0.398565574,0.234631148,8,17,0.302,0.208,0.115,0.044,0.243,8,21.25,1879,1490,"b",0.097,"2,500 - <20,000","nonadjacent"
458,323,"Metro","Metro > 1 million","1","Nonspecialized",0.48,0.057,0.123,0.027,0.512,0.205,0.167,0.095381526,0.353413655,0.322289157,0.228915663,10,11,0.307,0.218,0.113,0.08,0.235,13,9.86,1890,2360,"a",0.12,"> 1,000,000","metro"
3491,305,"Nonmetro","Rural metro-adjacent","6","Nonspecialized",0.429,0.035,0.29,0.138,0.514,0.204,0.254,0.109561753,0.324701195,0.301792829,0.263944223,10,14,0.269,NA,0.107,0.106,0.245,10,48.36,3609,900,"a",0.156,"< 2,500","adjacent"
1495,265,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Nonspecialized",0.53,0.014,0.157,0.071,0.447,0.188,0.194,0.136318408,0.353233831,0.338308458,0.172139303,9,10,0.356,0.209,0.105,0.095,0.269,13,NA,1869,1869,"a",0.095,"2,500 - <20,000","nonadjacent"
420,272,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.503,0.056,0.157,0.058,0.514,0.222,0.15,0.090547264,0.321393035,0.282587065,0.305472637,11,11,0.285,0.19,0.091,0.091,0.232,14,6.3,1699,1059,"a",0.173,"250,000 - 1,000,000","metro"
343,327,"Metro","Metro <250k","2","Nonspecialized",0.452,0.085,0.288,0.109,0.51,0.237,0.151,0.205153617,0.306243806,0.297324083,0.191278494,12,11,0.273,0.208,0.11,0.091,0.317,13,15.63,2699,839,"b",0.274,"< 250,000","metro"
6145,363,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Federal/State government-dependent",0.416,0.045,0.252,0.094,0.501,0.258,0.143,0.177822178,0.276723277,0.347652348,0.197802198,16,10,0.321,0.231,0.116,0.095,0.348,10,21.55,2439,1879,"b",0.337,"2,500 - <20,000","nonadjacent"
11,315,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.425,0.077,0.252,0.079,0.499,0.247,0.134,0.12286002,0.315206445,0.364551863,0.197381672,12,10,0.317,0.264,0.131,0.092,0.277,13,22.27,2800,1790,"a",0.304,"250,000 - 1,000,000","metro"
724,219,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.424,0.027,0.164,0.079,0.421,0.193,0.19,0.124752475,0.373267327,0.315841584,0.186138614,8,9,0.321,0.207,0.098,0.072,0.299,12,26.32,2859,1160,"b",0.095,"< 2,500","nonadjacent"
3887,260,"Nonmetro","Rural metro-adjacent","4","Nonspecialized",0.543,0.068,0.173,0.088,0.509,0.203,0.171,0.18311292,0.301119023,0.306205493,0.209562564,9,8,0.33,0.208,0.13,0.092,0.276,12,23.53,NA,6930,"b",0.471,"< 2,500","adjacent"
5004,195,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Nonspecialized",0.566,0.025,0.152,0.056,0.507,0.222,0.181,0.058943089,0.370934959,0.400406504,0.169715447,12,10,0.307,0.176,0.082,0.067,0.236,13,18.1,1220,1559,"a",0.084,"2,500 - <20,000","nonadjacent"
3251,313,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.445,0.058,0.282,0.089,0.51,0.245,0.158,0.212851406,0.40562249,0.252008032,0.129518072,13,11,0.332,0.287,0.115,0.088,0.344,14,24.53,3359,2669,"b",0.092,"2,500 - <20,000","adjacent"
4709,314,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Manufacturing-dependent",0.314,0.102,0.282,0.095,0.434,0.195,0.152,0.267346939,0.493877551,0.152040816,0.086734694,8,9,0.305,0.273,0.12,0.109,0.309,13,17.18,9850,2669,"b",0.491,"2,500 - <20,000","nonadjacent"
97,228,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Manufacturing-dependent",0.592,0.027,0.132,0.064,0.511,0.241,0.181,0.074626866,0.331343284,0.354228856,0.239800995,14,9,0.301,0.167,0.083,0.059,0.257,12,NA,3279,3290,"b",0.052,"2,500 - <20,000","nonadjacent"
3771,198,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.543,0.025,0.16,0.104,0.508,0.255,0.21,0.084396467,0.240431796,0.445534838,0.229636899,14,14,0.299,0.191,0.083,NA,0.338,10,NA,NA,NA,"b",0.039,"< 2,500","nonadjacent"
4076,226,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.517,0.031,0.12,0.061,0.502,0.252,0.158,0.054848188,0.323212537,0.378060725,0.24387855,12,10,0.311,0.192,0.1,0.06,0.286,9,21.54,3170,3140,"b",0.042,"250,000 - 1,000,000","metro"
532,242,"Nonmetro","Rural metro-adjacent","6","Manufacturing-dependent",0.618,0.039,0.109,0.039,0.515,0.217,0.214,0.075924076,0.360639361,0.336663337,0.226773227,10,12,0.324,0.171,0.102,0.073,0.261,9,19.17,7080,2380,"a",0.037,"< 2,500","adjacent"
3229,267,"Metro","Metro > 1 million","1","Nonspecialized",0.497,0.081,0.241,0.042,0.517,0.221,0.134,0.149390244,0.234756098,0.25101626,0.364837398,13,7,0.271,0.19,0.096,0.092,0.224,13,6.46,1300,1080,"b",0.558,"> 1,000,000","metro"
915,368,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Nonspecialized",0.378,0.09,0.282,0.085,0.525,0.252,0.144,0.235119048,0.364087302,0.264880952,0.135912698,14,11,0.359,0.181,0.135,0.134,0.349,13,30.3,10389,2939,"b",0.394,"2,500 - <20,000","nonadjacent"
823,331,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Nonspecialized",0.468,0.073,0.294,0.097,0.5,0.252,0.139,0.234994914,0.434384537,0.210579858,0.120040692,14,11,0.35,0.283,0.149,0.101,0.298,13,37.58,9219,2040,"a",0.289,"2,500 - <20,000","nonadjacent"
380,363,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Federal/State government-dependent",0.371,0.073,0.335,0.107,0.508,0.282,0.172,0.297108674,0.371884347,0.220338983,0.110667996,18,13,0.287,NA,0.11,0.123,0.293,8,28.89,7219,NA,"b",0.926,"2,500 - <20,000","nonadjacent"
1280,239,"Metro","Metro 250k - 1 million","2","Recreation",0.463,0.062,0.254,0.101,0.501,0.226,0.166,0.145113524,0.313919052,0.325765054,0.215202369,11,10,0.269,0.287,0.128,0.08,0.242,12,22.42,3069,3179,"a",0.256,"250,000 - 1,000,000","metro"
2129,251,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.513,0.055,0.216,0.082,0.508,0.237,0.133,0.104251012,0.282388664,0.315789474,0.29757085,12,8,0.315,0.207,0.118,0.078,0.257,12,19.43,2669,1749,"b",0.209,"250,000 - 1,000,000","metro"
998,169,"Nonmetro","Rural metro-adjacent","6","Recreation",0.472,0.077,0.217,0.131,0.486,0.185,0.189,0.067540323,0.290322581,0.351814516,0.290322581,10,6,0.264,0.178,0.094,0.051,0.235,10,16.57,1369,640,"b",0.053,"< 2,500","adjacent"
2137,231,"Metro","Metro <250k","2","Nonspecialized",0.488,0.045,0.17,0.077,0.517,0.265,0.119,0.069513406,0.21449851,0.267130089,0.448857994,10,7,0.293,0.131,0.094,0.074,0.214,13,8.02,2429,879,"a",0.139,"< 250,000","metro"
6046,208,"Metro","Metro > 1 million","1","Recreation",0.601,0.042,0.105,0.081,0.478,0.164,0.113,0.043259557,0.247484909,0.395372233,0.3138833,7,5,0.204,0.163,0.067,0.107,0.188,13,NA,NA,2729,"b",0.088,"> 1,000,000","metro"
4211,258,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.408,0.095,0.22,0.083,0.499,0.232,0.2,0.096192385,0.350701403,0.386773547,0.166332665,11,11,0.287,0.229,0.096,0.056,0.225,11,16.17,1880,1550,"a",0.094,"250,000 - 1,000,000","metro"
6228,438,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Nonspecialized",0.431,0.084,0.23,0.069,0.514,0.256,0.168,0.271629779,0.384305835,0.226358149,0.117706237,14,13,0.364,0.318,0.128,0.129,0.42,13,30.9,4060,1679,"b",0.151,"2,500 - <20,000","nonadjacent"
4105,272,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.499,0.042,0.172,0.058,0.524,0.2,0.176,0.112449799,0.301204819,0.312248996,0.274096386,12,11,0.268,0.214,0.111,0.087,0.252,13,10.4,869,709,"a",0.115,"250,000 - 1,000,000","metro"
116,232,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Mining-dependent",0.499,0.061,0.163,0.121,0.472,0.281,0.116,0.143283582,0.370149254,0.371144279,0.115422886,15,5,0.336,0.202,0.098,0.074,0.249,10,23.64,4410,2859,"b",0.539,"2,500 - <20,000","nonadjacent"
2722,238,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.458,0.03,0.199,0.112,0.476,0.177,0.273,0.07199211,0.386587771,0.388560158,0.152859961,12,15,0.337,0.098,0.129,NA,0.29,11,NA,3069,NA,"b",0.037,"< 2,500","nonadjacent"
1926,289,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.444,0.055,0.216,0.099,0.444,0.211,0.111,0.11334002,0.390170512,0.326980943,0.169508526,11,8,0.36,0.256,0.113,0.088,0.275,12,19.57,6810,3440,"b",0.193,"250,000 - 1,000,000","metro"
1649,235,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.56,0.048,0.107,0.051,0.495,0.236,0.158,0.072507553,0.349446123,0.348439074,0.229607251,10,9,0.351,0.219,0.094,0.07,0.25,12,17.97,2090,1659,"a",0.059,"250,000 - 1,000,000","metro"
5379,235,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.486,0.043,0.189,0.06,0.493,0.235,0.185,0.120481928,0.280120482,0.390562249,0.208835341,12,11,0.338,0.184,0.12,0.064,0.241,10,20.26,2129,1650,"a",0.124,">20,000","adjacent"
3331,250,"Metro","Metro > 1 million","1","Mining-dependent",0.445,0.042,0.276,0.128,0.504,0.212,0.231,0.119211823,0.281773399,0.338916256,0.260098522,11,12,0.284,0.228,0.103,0.06,0.246,10,24.94,2190,1980,"b",0.134,"> 1,000,000","metro"
2281,194,"Metro","Metro > 1 million","1","Nonspecialized",0.515,0.035,0.266,0.078,0.497,0.271,0.075,0.185404339,0.258382643,0.270216963,0.285996055,18,4,0.291,NA,0.082,0.067,0.2,13,6.93,829,899,"a",0.531,"> 1,000,000","metro"
5470,332,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.395,0.089,0.279,0.13,0.52,0.236,0.153,0.249500998,0.374251497,0.26247505,0.113772455,11,9,0.321,NA,0.143,0.099,0.314,13,36.55,8770,8740,"b",0.397,"250,000 - 1,000,000","metro"
4245,197,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Recreation",0.55,0.08,0.09,0.038,0.51,0.183,0.177,0.061938062,0.228771229,0.302697303,0.406593407,9,8,0.197,0.123,0.079,0.052,0.2,10,NA,1899,880,"b",0.079,"2,500 - <20,000","nonadjacent"
3992,257,"Metro","Metro > 1 million","1","Nonspecialized",0.505,0.067,0.276,0.094,0.502,0.238,0.096,0.091457286,0.179899497,0.24120603,0.487437186,13,6,0.226,0.139,0.076,0.109,0.193,13,11.52,1610,1030,"b",0.597,"> 1,000,000","metro"
1197,234,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Farm-dependent",0.483,0.037,0.413,0.2,0.483,0.312,0.13,0.296407186,0.334331337,0.240518962,0.128742515,16,8,0.298,NA,0.095,0.08,0.282,9,36.33,8219,2699,"b",0.646,"2,500 - <20,000","adjacent"
2402,188,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.548,0.021,0.13,0.084,0.483,0.219,0.258,0.1277666,0.322937626,0.336016097,0.213279678,15,9,0.324,0.26,0.111,0.035,0.297,10,NA,NA,4109,"a",0.005,"< 2,500","nonadjacent"
2961,216,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.535,0.05,0.049,0.015,0.526,0.158,0.134,0.058706468,0.243781095,0.249751244,0.447761194,7,8,0.232,0.126,0.057,0.073,0.17,11,4.74,1849,689,"b",0.12,"250,000 - 1,000,000","metro"
981,368,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.399,0.069,0.205,0.056,0.514,0.199,0.178,0.221550856,0.425981873,0.216515609,0.135951662,10,13,0.345,0.336,0.149,0.1,0.316,13,30.44,4499,2260,"a",0.035,"2,500 - <20,000","adjacent"
5620,221,"Nonmetro","Rural metro-adjacent","7","Federal/State government-dependent",0.245,0.061,0.209,0.108,0.278,0.134,0.118,0.166666667,0.394949495,0.333333333,0.105050505,5,8,0.239,0.151,0.071,0.096,0.237,14,34.26,NA,2860,"b",0.425,"< 2,500","adjacent"
4750,315,"Metro","Metro > 1 million","1","Nonspecialized",0.468,0.044,0.312,0.143,0.504,0.274,0.126,0.168831169,0.307692308,0.352647353,0.170829171,13,8,0.327,0.204,0.127,0.083,0.287,10,20.13,3120,2210,"b",0.23,"> 1,000,000","metro"
4788,193,"Metro","Metro 250k - 1 million","2","Recreation",0.497,0.064,0.152,0.103,0.488,0.201,0.147,0.069207623,0.255767302,0.36108325,0.313941825,8,7,0.185,0.222,0.065,0.154,0.196,13,14.59,2350,1369,"b",0.094,"250,000 - 1,000,000","metro"
4138,310,"Metro","Metro > 1 million","1","Farm-dependent",0.487,0.08,0.16,0.05,0.496,0.21,0.215,0.094674556,0.429980276,0.322485207,0.152859961,11,10,0.296,NA,0.106,0.083,0.331,12,NA,5100,2519,"b",0.019,"> 1,000,000","metro"
3941,204,"Metro","Metro <250k","2","Farm-dependent",0.491,0.066,0.279,0.068,0.497,0.267,0.159,0.18981019,0.282717283,0.356643357,0.170829171,13,8,0.268,0.149,0.094,0.056,0.196,11,10.37,1869,2810,"a",0.348,"< 250,000","metro"
3036,234,"Nonmetro","Rural metro non-adjacent","8","Recreation",0.551,0.04,0.109,0.042,0.506,0.204,0.171,0.085,0.349,0.262,0.304,9,8,0.275,0.185,0.082,0.067,0.203,11,12.78,2889,1439,"a",0.043,"< 2,500","nonadjacent"
4143,355,"Metro","Metro <250k","2","Nonspecialized",0.436,0.07,0.22,0.057,0.524,0.225,0.161,0.17519685,0.322834646,0.345472441,0.156496063,12,13,0.318,0.26,0.128,0.09,0.339,13,21.2,2259,1389,"b",0.193,"< 250,000","metro"
3107,219,"Metro","Metro <250k","2","Manufacturing-dependent",0.492,0.048,0.14,0.04,0.515,0.226,0.168,0.069306931,0.300990099,0.306930693,0.322772277,11,9,0.295,0.193,0.1,0.076,0.242,12,10.41,1470,1069,"a",0.068,"< 250,000","metro"
1262,265,"Nonmetro","Rural metro-adjacent","4","Federal/State government-dependent",0.365,0.091,0.251,0.095,0.496,0.196,0.202,0.216,0.353,0.28,0.151,10,11,0.343,0.229,0.165,0.148,0.309,12,32.75,5429,6950,"b",0.617,"< 2,500","adjacent"
