"row_id","heart_disease_mortality_per_100k","metro","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","pure_population","demo__pct_nonwhite","metro_adjacency"
5339,259,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Manufacturing",0.397,0.106,0.364,0.147,0.479,0.333,0.078,0.138832998,0.373239437,0.324949698,0.162977867,21,8,0.312,0.391,0.078,0.052,0.269,NA,NA,710,550,"less_than_2500",0.734,"nonadjacent"
5340,263,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Recreation",0.51,0.051,0.149,0.041,0.505,0.233,0.158,0.109683794,0.286561265,0.265810277,0.337944664,10,8,0.24,0.177,0.078,0.084,0.227,10,9.7,1349,1359,"more_than_1mil",0.28,"metro"
5341,276,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.455,0.073,0.201,0.043,0.525,0.243,0.127,0.144855145,0.261738262,0.280719281,0.312687313,14,10,0.353,0.196,0.136,0.117,0.279,13,12.36,1540,1099,"250k_to_1mil",0.624,"metro"
5342,258,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.468,0.053,0.214,0.089,0.507,0.192,0.209,0.16064257,0.320281124,0.314257028,0.204819277,9,10,0.29,0.218,0.123,0.086,0.238,13,19.1,5120,2349,"250k_to_1mil",0.118,"metro"
5344,363,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Government",0.433,0.047,0.257,0.091,0.498,0.255,0.134,0.173913043,0.269762846,0.359683794,0.196640316,16,9,0.336,0.227,0.118,0.1,0.345,10,18.51,2600,1869,"2500_to_20k",0.332,"nonadjacent"
5345,217,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.522,0.041,0.105,0.041,0.498,0.26,0.158,0.064870259,0.388223553,0.326347305,0.220558882,10,9,0.331,0.13,0.096,0.076,0.241,10,10.03,3859,1560,"250k_to_1mil",0.014,"metro"
5347,262,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Manufacturing",0.565,0.049,0.197,0.082,0.494,0.216,0.156,0.110784314,0.373529412,0.315686275,0.2,11,9,0.325,0.216,0.129,0.085,0.269,13,18.06,3539,2259,"2500_to_20k",0.047,"nonadjacent"
5348,256,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Government",0.461,0.061,0.24,0.107,0.492,0.239,0.117,0.149149149,0.257257257,0.332332332,0.261261261,15,8,0.202,0.17,0.057,0.101,0.204,12,20.59,960,780,"2500_to_20k",0.531,"nonadjacent"
5350,231,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.383,0.074,0.496,0.134,0.52,0.319,0.117,0.360279441,0.24251497,0.238522954,0.158682635,17,6,0.273,0.135,0.089,0.073,0.228,9,8.69,3789,2100,"250k_to_1mil",0.91,"metro"
5351,258,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Nonspecialized",0.533,0.044,0.171,0.104,0.492,0.228,0.172,0.101898102,0.437562438,0.303696304,0.156843157,13,10,0.31,0.191,0.107,0.074,0.277,14,21.13,2610,4160,"less_than_2500",0.043,"adjacent"
5354,289,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Manufacturing",0.462,0.067,0.185,0.061,0.524,0.226,0.195,0.117352056,0.44332999,0.303911735,0.135406219,11,13,0.36,0.322,0.134,0.081,0.346,14,17.22,2059,3940,"more_than_20k",0.033,"adjacent"
5357,304,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Mining",0.352,0.034,0.285,0.123,0.376,0.194,0.106,0.405970149,0.27960199,0.220895522,0.093532338,10,9,0.325,NA,0.093,0.108,0.291,9,NA,8520,6560,"2500_to_20k",0.55,"adjacent"
5358,235,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.549,0.061,0.094,0.04,0.493,0.232,0.149,0.077309237,0.346385542,0.355421687,0.220883534,11,10,0.332,0.224,0.094,0.062,0.266,12,16.85,2320,1490,"250k_to_1mil",0.036,"metro"
5360,277,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Manufacturing",0.505,0.048,0.185,0.079,0.506,0.259,0.175,0.118181818,0.509090909,0.255555556,0.117171717,13,11,0.35,0.181,0.117,0.06,0.344,13,20.48,3790,2110,"2500_to_20k",0.025,"adjacent"
5364,274,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Manufacturing",0.517,0.049,0.115,0.038,0.514,0.227,0.187,0.089627392,0.35347432,0.356495468,0.20040282,12,11,0.32,0.205,0.128,0.08,0.269,11,12.13,1490,1549,"more_than_20k",0.097,"nonadjacent"
5367,344,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.337,0.093,0.272,0.069,0.449,0.255,0.123,0.23960396,0.362376238,0.263366337,0.134653465,12,11,0.383,0.247,0.142,0.142,0.358,12,26.25,8169,6970,"250k_to_1mil",0.624,"metro"
5369,225,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Manufacturing",0.479,0.069,0.136,0.054,0.492,0.189,0.222,0.124383021,0.438302073,0.306021718,0.131293189,11,12,0.302,0.238,0.095,0.064,0.252,12,28.79,5110,15429,"less_than_2500",0.046,"adjacent"
5370,387,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Government",0.468,0.073,0.166,0.045,0.536,0.212,0.12,0.173520562,0.301905717,0.239719157,0.284854564,14,10,0.34,0.241,0.132,0.116,0.289,13,7.79,1749,1070,"more_than_1mil",0.71,"metro"
5372,314,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Manufacturing",0.295,0.088,0.267,0.093,0.414,0.169,0.149,0.265182186,0.495951417,0.141700405,0.097165992,8,7,0.298,0.279,0.128,0.113,0.318,13,16.86,8289,2719,"2500_to_20k",0.499,"nonadjacent"
5373,449,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Nonspecialized",0.427,0.048,0.251,0.078,0.5,0.222,0.206,0.234879032,0.393145161,0.239919355,0.132056452,12,17,0.354,0.271,0.124,0.097,0.313,13,49.68,3389,1699,"less_than_2500",0.048,"nonadjacent"
5376,231,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.47,0.037,0.164,0.096,0.513,0.194,0.25,0.036180905,0.353768844,0.367839196,0.242211055,9,9,0.306,0.113,0.112,0.066,0.255,10,NA,2360,210,"less_than_2500",0.036,"nonadjacent"
5379,235,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.486,0.043,0.189,0.06,0.493,0.235,0.185,0.120481928,0.280120482,0.390562249,0.208835341,12,11,0.338,0.184,0.12,0.064,0.241,10,20.26,2129,1650,"more_than_20k",0.124,"adjacent"
5381,236,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.494,0.042,0.146,0.03,0.507,0.229,0.134,0.066929134,0.225393701,0.351377953,0.356299213,12,8,0.283,0.177,0.093,0.083,0.191,13,8.87,1510,1039,"250k_to_1mil",0.183,"metro"
5383,240,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Farming",0.527,0.037,0.172,0.094,0.5,0.241,0.216,0.118712274,0.389336016,0.304828974,0.187122736,13,10,0.288,0.14,0.086,0.064,0.277,11,15.51,1789,2259,"2500_to_20k",0.097,"nonadjacent"
5384,210,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.574,0.049,0.162,0.095,0.499,0.207,0.109,0.061938062,0.127872128,0.226773227,0.583416583,9,5,0.146,0.123,0.053,0.082,0.104,13,7.46,1120,819,"250k_to_1mil",0.198,"metro"
5385,238,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.549,0.041,0.113,0.033,0.499,0.263,0.108,0.086395233,0.250248262,0.304865938,0.358490566,15,7,0.276,0.177,0.068,0.069,0.217,10,7.87,1539,1010,"250k_to_1mil",0.211,"metro"
5387,207,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Government",0.316,0.1,0.41,0.117,0.52,0.304,0.096,0.262795276,0.325787402,0.299212598,0.112204724,14,8,0.356,0.134,0.136,0.077,0.233,10,36.42,1430,1209,"more_than_20k",0.913,"nonadjacent"
5388,308,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Nonspecialized",0.413,0.068,0.231,0.062,0.516,0.227,0.171,0.186680121,0.416750757,0.25025227,0.146316852,11,13,0.311,0.274,0.119,0.085,0.331,13,25.78,1609,1410,"more_than_20k",0.047,"nonadjacent"
5389,294,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Manufacturing",0.366,0.09,0.187,0.059,0.505,0.252,0.151,0.228686058,0.419257773,0.241725176,0.110330993,12,11,0.326,0.259,0.126,0.095,0.343,13,21.99,2629,2859,"2500_to_20k",0.034,"nonadjacent"
5392,209,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Recreation",0.502,0.06,0.218,0.064,0.498,0.195,0.144,0.083416087,0.22939424,0.356504469,0.330685204,11,7,0.249,0.149,0.082,0.047,0.161,12,6.92,1489,1209,"less_than_250k",0.176,"metro"
5396,230,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.458,0.068,0.199,0.055,0.497,0.237,0.139,0.076,0.254,0.387,0.283,12,8,0.284,0.191,0.095,0.074,0.193,12,8.36,1439,1179,"250k_to_1mil",0.095,"metro"
5397,231,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Nonspecialized",0.557,0.042,0.211,0.094,0.505,0.206,0.223,0.077075099,0.305335968,0.398221344,0.219367589,10,8,0.276,0.179,0.105,0.08,0.273,13,21.37,4380,1750,"2500_to_20k",0.098,"nonadjacent"
5400,346,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.451,0.076,0.149,0.033,0.479,0.179,0.178,0.126984127,0.419642857,0.278769841,0.174603175,9,13,0.288,0.235,0.115,0.081,0.309,13,12.84,1500,1570,"less_than_250k",0.107,"metro"
5401,349,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Nonspecialized",0.468,0.071,0.165,0.057,0.503,0.228,0.162,0.126719057,0.404715128,0.290766208,0.177799607,12,10,0.27,0.227,0.111,0.064,0.281,13,13.77,2410,2149,"more_than_20k",0.079,"adjacent"
5403,255,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.494,0.042,0.13,0.044,0.507,0.247,0.135,0.081836327,0.347305389,0.310379242,0.260479042,11,8,0.317,0.183,0.097,0.066,0.265,13,11.64,2319,1670,"more_than_1mil",0.098,"metro"
5404,209,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.462,0.058,0.179,0.059,0.506,0.237,0.144,0.064257028,0.225903614,0.373493976,0.336345382,12,8,0.298,0.187,0.101,0.056,0.175,11,9.76,1509,1070,"250k_to_1mil",0.185,"metro"
5408,213,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.572,0.044,0.158,0.076,0.515,0.205,0.24,0.092814371,0.423153693,0.336327345,0.147704591,11,14,0.336,0.237,0.116,0.088,0.273,10,NA,6059,3009,"less_than_2500",0.015,"adjacent"
5412,169,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Government",0.45,0.133,0.307,0.188,0.522,0.296,0.148,0.269424823,0.255297679,0.254288597,0.2209889,13,6,0.206,0.18,0.06,0.074,0.19,9,15.2,3980,2969,"more_than_20k",0.859,"adjacent"
5413,257,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Nonspecialized",0.371,0.047,0.335,0.143,0.421,0.233,0.14,0.271356784,0.374874372,0.24321608,0.110552764,14,9,0.31,NA,0.101,0.099,0.262,9,15.52,4599,2269,"2500_to_20k",0.63,"nonadjacent"
5415,292,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.477,0.048,0.191,0.048,0.519,0.218,0.185,0.177290837,0.368525896,0.257968127,0.196215139,10,11,0.302,0.23,0.121,0.094,0.347,14,25.13,3419,1400,"2500_to_20k",0.093,"adjacent"
5416,348,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Government",0.455,0.048,0.229,0.067,0.46,0.199,0.184,0.221105528,0.370854271,0.255276382,0.152763819,11,12,0.359,0.209,0.111,0.104,0.284,13,18.9,2959,1580,"2500_to_20k",0.427,"adjacent"
5417,260,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.548,0.041,0.154,0.078,0.507,0.226,0.24,0.09164149,0.392749245,0.347432024,0.168177241,11,12,0.313,0.172,0.114,0.067,0.362,11,24.85,3279,3320,"less_than_2500",0.053,"adjacent"
5419,219,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.488,0.036,0.162,0.088,0.487,0.201,0.206,0.100099108,0.313181368,0.380574827,0.206144698,13,11,0.319,0.234,0.101,0.068,0.27,10,NA,3419,3219,"less_than_2500",0.051,"nonadjacent"
5424,238,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Nonspecialized",0.437,0.187,0.457,0.185,0.453,0.284,0.136,0.167502508,0.403209629,0.30892678,0.120361083,16,11,0.268,0.404,0.078,0.038,0.256,NA,NA,2839,1920,"less_than_2500",0.74,"nonadjacent"
5425,276,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.597,0.038,0.243,0.122,0.496,0.203,0.236,0.125498008,0.418326693,0.275896414,0.180278884,11,11,0.287,NA,0.133,NA,0.272,9,NA,2090,2069,"less_than_2500",0.023,"nonadjacent"
5426,314,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Manufacturing",0.478,0.058,0.205,0.1,0.497,0.248,0.17,0.146853147,0.438561439,0.285714286,0.128871129,13,11,0.322,0.184,0.11,0.074,0.269,13,27,2319,1890,"2500_to_20k",0.066,"nonadjacent"
5432,287,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.411,0.068,0.265,0.074,0.511,0.227,0.178,0.157258065,0.289314516,0.347782258,0.205645161,12,10,0.288,0.231,0.128,0.084,0.312,12,19.54,4139,2660,"250k_to_1mil",0.125,"metro"
5434,203,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Nonspecialized",0.576,0.029,0.118,0.057,0.485,0.25,0.172,0.089374379,0.381330685,0.344587885,0.184707051,12,10,0.301,0.22,0.101,0.059,0.236,13,12.26,3850,1920,"2500_to_20k",0.045,"adjacent"
5436,271,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.445,0.069,0.113,0.03,0.498,0.224,0.163,0.106930693,0.36039604,0.303960396,0.228712871,10,10,0.299,0.237,0.12,0.095,0.259,12,8.2,2130,1430,"less_than_250k",0.117,"metro"
5438,363,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.439,0.049,0.262,0.115,0.516,0.238,0.155,0.151635282,0.401387512,0.302279485,0.144697721,12,12,0.363,0.315,0.121,0.082,0.348,10,25.84,3409,2810,"250k_to_1mil",0.154,"metro"
5439,253,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Recreation",0.497,0.057,0.166,0.088,0.499,0.225,0.155,0.120825147,0.419449902,0.2956778,0.164047151,12,9,0.336,0.139,0.103,0.075,0.276,14,19.15,2440,2440,"more_than_1mil",0.035,"metro"
5441,195,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Manufacturing",0.573,0.032,0.1,0.049,0.511,0.252,0.155,0.083168317,0.355445545,0.304950495,0.256435644,13,8,0.265,0.145,0.078,0.053,0.195,12,10.98,1210,1060,"more_than_20k",0.111,"nonadjacent"
5442,254,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Manufacturing",0.458,0.054,0.139,0.062,0.515,0.208,0.191,0.117290192,0.501516684,0.231547017,0.149646107,10,12,0.323,0.258,0.101,0.08,0.287,14,20.06,2769,1599,"more_than_20k",0.018,"adjacent"
5443,225,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.529,0.043,0.126,0.039,0.508,0.23,0.156,0.061553986,0.225025227,0.201816347,0.51160444,9,7,0.221,0.126,0.079,0.085,0.2,11,3.82,930,979,"more_than_1mil",0.247,"metro"
5444,224,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Government",0.474,0.059,0.255,0.095,0.486,0.198,0.219,0.108651911,0.339034205,0.337022133,0.215291751,11,13,0.243,0.215,0.097,0.129,0.247,12,16.45,3400,1939,"2500_to_20k",0.504,"nonadjacent"
5446,262,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Farming",0.523,0.04,0.185,0.071,0.512,0.207,0.236,0.086053412,0.399604352,0.309594461,0.204747774,14,14,0.315,0.18,0.127,0.062,0.349,8,20.68,2809,2080,"2500_to_20k",0.058,"nonadjacent"
5449,263,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Recreation",0.468,0.067,0.139,0.045,0.497,0.199,0.179,0.09929078,0.391084093,0.319148936,0.19047619,8,10,0.285,0.283,0.09,0.07,0.284,12,NA,4729,1659,"2500_to_20k",0.033,"adjacent"
5451,329,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Mining",0.555,0.047,0.336,0.124,0.411,0.207,0.129,0.383064516,0.331653226,0.140120968,0.14516129,14,5,0.3,NA,0.091,0.088,0.244,8,28.38,7360,7100,"2500_to_20k",0.855,"adjacent"
5452,322,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Recreation",0.569,0.043,0.195,0.089,0.491,0.172,0.244,0.122893954,0.389494549,0.277502478,0.210109019,8,17,0.279,NA,0.121,0.107,0.27,13,NA,4700,2319,"less_than_2500",0.076,"adjacent"
5453,257,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Nonspecialized",0.611,0.035,0.149,0.064,0.487,0.214,0.218,0.043086172,0.347695391,0.347695391,0.261523046,12,14,0.295,0.139,0.11,0.069,0.283,11,22.26,2200,1250,"2500_to_20k",0.022,"nonadjacent"
5454,206,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Mining",0.607,0.043,0.322,0.17,0.464,0.248,0.093,0.070281124,0.358433735,0.299196787,0.272088353,11,6,0.188,0.144,0.044,0.152,0.172,12,22.25,2489,2470,"2500_to_20k",0.429,"adjacent"
5457,317,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Nonspecialized",0.357,0.077,0.268,0.068,0.51,0.221,0.188,0.178,0.386,0.304,0.132,11,13,0.357,0.2,0.12,0.069,0.346,12,25.94,2520,1790,"2500_to_20k",0.038,"nonadjacent"
5458,259,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Manufacturing",0.499,0.05,0.169,0.064,0.498,0.202,0.208,0.08997955,0.427402863,0.336400818,0.146216769,10,11,0.328,0.287,0.125,0.069,0.27,11,14.2,1580,2640,"2500_to_20k",0.06,"nonadjacent"
5461,304,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.493,0.049,0.306,0.199,0.498,0.258,0.163,0.188811189,0.31968032,0.324675325,0.166833167,14,12,0.297,NA,0.126,0.085,0.295,10,42.93,2870,1870,"less_than_2500",0.281,"nonadjacent"
5463,309,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.505,0.059,0.192,0.078,0.508,0.237,0.151,0.131760079,0.336283186,0.332350049,0.199606686,13,10,0.326,0.255,0.099,0.08,0.316,14,11.1,2979,2059,"more_than_1mil",0.113,"metro"
5464,208,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.548,0.06,0.132,0.029,0.513,0.241,0.12,0.072874494,0.186234818,0.265182186,0.475708502,11,6,0.249,0.124,0.079,0.073,0.194,13,5.14,1089,740,"more_than_1mil",0.289,"metro"
5468,399,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Nonspecialized",0.318,0.099,0.217,0.058,0.504,0.236,0.153,0.219658977,0.420260782,0.245737212,0.114343029,14,15,0.384,0.343,0.159,0.151,0.364,13,32.41,5279,1759,"2500_to_20k",0.007,"adjacent"
5469,356,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.418,0.07,0.27,0.06,0.516,0.249,0.131,0.181362725,0.357715431,0.26753507,0.193386774,15,10,0.377,0.203,0.13,0.119,0.33,11,25.06,2160,2799,"less_than_250k",0.342,"metro"
5470,332,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.395,0.089,0.279,0.13,0.52,0.236,0.153,0.249500998,0.374251497,0.26247505,0.113772455,11,9,0.321,NA,0.143,0.099,0.314,13,36.55,8770,8740,"250k_to_1mil",0.397,"metro"
5471,256,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Nonspecialized",0.598,0.03,0.138,0.077,0.491,0.222,0.222,0.050695825,0.342942346,0.359840954,0.246520875,14,14,0.292,0.138,0.109,0.072,0.278,11,29.16,2120,1270,"2500_to_20k",0.038,"nonadjacent"
5472,336,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Manufacturing",0.475,0.058,0.218,0.056,0.499,0.229,0.183,0.169354839,0.420362903,0.276209677,0.134072581,11,13,0.347,0.223,0.135,0.091,0.299,15,31.83,3639,2609,"2500_to_20k",0.051,"adjacent"
5473,326,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Nonspecialized",0.552,0.042,0.276,0.15,0.504,0.246,0.188,0.152905199,0.430173293,0.27420999,0.142711519,11,12,0.321,0.327,0.137,0.086,0.34,10,27.81,9639,2340,"less_than_2500",0.215,"nonadjacent"
5480,166,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.556,0.042,0.226,0.14,0.496,0.158,0.307,0.135406219,0.369107322,0.345035105,0.150451354,13,5,0.294,0.157,0.123,NA,0.3,10,NA,NA,NA,"less_than_2500",0.027,"nonadjacent"
5481,327,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.449,0.075,0.24,0.057,0.525,0.242,0.144,0.139112903,0.331653226,0.315524194,0.213709677,14,10,0.356,0.242,0.134,0.122,0.284,13,21.61,2069,1570,"250k_to_1mil",0.408,"metro"
5482,274,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.459,0.053,0.139,0.051,0.512,0.214,0.195,0.105940594,0.441584158,0.234653465,0.217821782,10,12,0.302,0.242,0.119,0.079,0.264,14,17.23,1939,1350,"250k_to_1mil",0.066,"metro"
5486,291,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.516,0.067,0.22,0.104,0.502,0.219,0.221,0.102102102,0.388388388,0.353353353,0.156156156,10,15,0.286,0.236,0.114,0.063,0.296,8,64.27,3220,NA,"less_than_2500",0.034,"nonadjacent"
5490,361,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Nonspecialized",0.359,0.082,0.273,0.078,0.493,0.222,0.162,0.193743693,0.36024218,0.269424823,0.176589304,12,13,0.358,0.228,0.156,0.145,0.355,11,24.91,2660,1279,"more_than_20k",0.623,"nonadjacent"
5491,314,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Farming",0.485,0.066,0.215,0.087,0.501,0.247,0.186,0.154002026,0.438703141,0.28064843,0.126646403,12,13,0.331,0.256,0.118,0.083,0.328,9,24.03,8509,5659,"more_than_1mil",0.034,"metro"
5492,362,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Nonspecialized",0.42,0.083,0.264,0.1,0.512,0.239,0.158,0.207792208,0.312687313,0.35964036,0.11988012,12,11,0.33,NA,0.119,0.117,0.301,12,50.57,6300,6359,"less_than_2500",0.046,"nonadjacent"
5494,294,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.464,0.042,0.339,0.184,0.511,0.194,0.215,0.17775571,0.331678252,0.34061569,0.149950348,10,14,0.307,NA,0.116,0.085,0.263,10,NA,3519,3590,"less_than_2500",0.175,"adjacent"
5495,259,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Farming",0.444,0.073,0.35,0.087,0.489,0.355,0.096,0.333667335,0.260521042,0.266533066,0.139278557,20,6,0.372,0.108,0.094,0.059,0.276,11,17.09,1270,1580,"2500_to_20k",0.652,"adjacent"
5497,257,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Nonspecialized",0.423,0.091,0.208,0.07,0.515,0.185,0.232,0.108242304,0.327706058,0.378351539,0.185700099,10,14,0.287,0.258,0.096,0.071,0.221,8,15.23,1510,1139,"more_than_20k",0.091,"nonadjacent"
5498,305,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Manufacturing",0.487,0.084,0.173,0.038,0.511,0.224,0.155,0.111220472,0.304133858,0.355314961,0.229330709,11,10,0.3,0.181,0.103,0.078,0.23,13,6.35,1279,1740,"more_than_1mil",0.134,"metro"
5502,264,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Nonspecialized",0.399,0.094,0.223,0.078,0.493,0.237,0.184,0.123138034,0.315789474,0.405163853,0.15590864,11,10,0.328,0.197,0.111,0.06,0.236,10,15.49,1530,1939,"more_than_20k",0.12,"adjacent"
5504,398,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Nonspecialized",0.383,0.08,0.253,0.082,0.523,0.253,0.161,0.188548865,0.370187562,0.260612043,0.18065153,12,10,0.381,0.265,0.142,0.128,0.343,11,30.82,7930,2630,"less_than_2500",0.372,"nonadjacent"
5508,218,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.443,0.061,0.202,0.14,0.476,0.246,0.136,0.095285858,0.334002006,0.352056169,0.218655968,10,9,0.215,0.145,0.06,0.071,0.174,13,30.48,1779,1350,"less_than_2500",0.145,"nonadjacent"
